INSTRUMENT,SYMBOL    ,EXP_DATE  ,OPEN_PRICE ,HI_PRICE   ,LO_PRICE   ,CLOSE_PRICE,OPEN_INT*      ,TRD_VAL           ,TRD_QTY          ,NO_OF_CONT       ,NO_OF_TRADE      
FUTSTK    ,INFY      ,25/08/2026,1062.0,1086.2,1056.9,1083.4,90136400.0,39576604680.0,36701200.0,91753.0,63744.0
 FUTIDX     ,BANKNIFTY , 28/07/2026 ,57075.0,57389.0,56959.0,57176.4,1226700.0,39839624196.0,696870.0,23229.0,15167.0
FUTSTK    ,FORTIS    ,,,961.8,955.25,955.7,2945775.0,,496000.0,640.0,40.0
FUTSTK    , DLF        ,28/07/2026,644.0,,,650.1,16018900.0,7466496405.0,11556750.0,12165.0,6824.0
, ASIANPAINT ,29/09/2026,2721.0,2755.0,2721.0,2744.3,1296500.0,63802425.0,23250.0,93.0,
FUTSTK    ,HDFCAMC   ,29/09/2026,2570.7,2584.9,2570.0,2582.0,354000.0,26292330.0,10200.0,,34.0
FUTSTK    ,GRASIM    ,28/07/2026,3110.1,3118.0,3080.4,3113.8,3544750.0,8191146600.0,2641000.0,10564.0,6549.0
FUTSTK    ,NHPC      ,28/07/2026,78.94,80.04,78.38,79.76,20203650.0,3403771118.0,42944050.0,6179.0,
FUTSTK    ,SBICARD   ,28/07/2026,,648.0,626.75,644.85,5076800.0,5325256920.0,8334400.0,10418.0,7374.0
 FUTSTK     ,JINDALSTEL,28/07/2026,1052.0,1067.0,1042.6,1065.0,4741250.0,,4955000.0,7928.0,6153.0
FUTSTK    ,OFSS      ,29/09/2026,10899.0,,10854.0,11151.0,20000.0,145140700.0,13100.0,131.0,119.0
FUTSTK    ,TATAELXSI ,28/07/2026,3533.8,,3529.2,3566.2,857750.0,5264039687.5,1475125.0,11801.0,9535.0
FUTSTK    ,LODHA     ,29/09/2026,1115.4,1150.0,,1137.05,,389322062.5,346250.0,,473.0
FUTIDX    ,NIFTY     ,29/09/2026,24250.0,24250.0,24105.4,24237.2,874770.0,4244900497.5,175630.0,2702.0,2127.0
 FUTSTK     ,WIPRO     ,28/07/2026,177.3,179.54,175.68,179.24,79653000.0,,105009000.0,35003.0,22519.0
FUTSTK    , TATASTEEL  ,28/07/2026,184.0,185.0,183.7,184.54,59840000.0,6825719862.5,37015000.0,,9919.0
FUTSTK    ,PHOENIXLTD,25/08/2026,2033.6,2067.1,2023.5,2043.5,3184650.0,2296991235.0,1123150.0,,2743.0
FUTSTK    ,LTF       , 29/09/2026 ,304.9,309.6,304.8,309.2,634500.0,50465250.0,164250.0,73.0,70.0
FUTSTK    , PREMIERENE , 25/08/2026 ,1035.6,1040.4,1012.0,,6160700.0,2551815370.0,2483650.0,3821.0,2945.0
FUTSTK    , nan , 28/07/2026 ,2319.0,2343.8,2305.3,2339.8,1247625.0,5114964532.5,,9760.0,6768.0
 FUTSTK     ,TATASTEEL ,29/09/2026,185.95,186.95,185.95,186.73,29485500.0,144126977.5,772750.0,281.0,240.0
FUTSTK    ,,28/07/2026,,2158.0,,2137.8,,3425179312.5,1604900.0,5836.0,4580.0
FUTSTK    ,NAM-INDIA ,28/07/2026,1130.7,1158.0,1116.5,1152.8,499375.0,2260952312.5,1971875.0,3155.0,2934.0
FUTSTK    ,SBICARD   , 29/09/2026 ,620.0,642.5,618.05,640.0,724800.0,257693480.0,408800.0,511.0,417.0
FUTSTK    ,SONACOMS  ,25/08/2026,729.3,729.3,711.35,719.9,10613400.0,4137471983.75,,4700.0,
FUTSTK    ,ETERNAL   ,29/09/2026,287.5,299.5,287.05,298.7,5866075.0,518452026.25,1758125.0,725.0,587.0
,ALKEM     ,29/09/2026,5721.0,5729.0,5660.0,5679.0,4125.0,,2250.0,18.0,17.0
FUTSTK    ,, 25/08/2026 ,355.1,365.2,355.0,364.65,38642625.0,9219542220.0,25538625.0,16215.0,10471.0
FUTSTK    ,SAIL      ,28/07/2026,163.0,166.38,162.04,162.77,93248000.0,16262909873.0,99301600.0,21128.0,11293.0
FUTSTK    ,GODFRYPHLP,29/09/2026,2119.3,2213.8,,2163.9,37675.0,54920992.5,,92.0,87.0
 FUTSTK     , TVSMOTOR   ,28/07/2026,,3892.5,3843.5,3877.1,2763250.0,,2457000.0,14040.0,10457.0
FUTSTK    ,SUNPHARMA ,28/07/2026,1953.2,1971.0,1931.0,,5666850.0,8932315210.0,4560850.0,13031.0,9391.0
 FUTSTK     ,BOSCHLTD  ,28/07/2026,42085.0,42100.0,41305.0,41425.0,22625.0,2611915625.0,62875.0,,1920.0
FUTSTK    ,BSE       ,28/07/2026,3574.9,3583.3,3499.3,3542.8,,,2737400.0,13687.0,9802.0
FUTSTK    ,LAURUSLABS,29/09/2026,,1738.0,1630.0,1723.0,393550.0,697763045.0,410550.0,483.0,448.0
FUTSTK    ,HAL       ,25/08/2026,4620.0,4666.6,4595.2,4641.1,4514850.0,8591168475.0,1852200.0,12348.0,9482.0
FUTSTK    ,ITC       ,,286.45,288.7,285.7,286.35,,10260449040.0,35750625.0,20725.0,15022.0
FUTSTK    , TMPV       ,28/07/2026,326.5,328.6,326.25,328.0,37534400.0,8036047520.0,,15332.0,11371.0
 nan ,FORTIS    ,25/08/2026,951.1,963.65,947.1,949.05,8022025.0,2500286245.0,,3387.0,2914.0
FUTSTK    ,IEX       ,28/07/2026,,129.52,123.24,126.93,38440950.0,4154854911.0,32720700.0,7522.0,5081.0
 nan , SWIGGY     , 25/08/2026 ,252.98,264.55,,258.95,44648625.0,7687056055.75,29579600.0,16208.0,13359.0
,SRF       ,28/07/2026,2702.3,2702.3,,2642.6,844200.0,4049864840.0,1520800.0,7604.0,6402.0
 FUTSTK     ,NAM-INDIA , 28/07/2026 ,1130.7,1158.0,1116.5,1152.8,499375.0,2260952312.5,1971875.0,3155.0,2934.0
 FUTSTK     ,TATACONSUM,28/07/2026,,,1097.5,1106.6,5309700.0,5840389225.0,5280000.0,9600.0,7287.0
FUTSTK    ,ABCAPITAL , 25/08/2026 ,397.05,402.95,397.0,402.25,30814000.0,4307947705.0,10775600.0,3476.0,3129.0
FUTSTK    ,IRFC      , 28/07/2026 ,87.82,88.81,87.82,88.33,25231675.0,,35609700.0,6564.0,5653.0
FUTSTK    , LTF        ,28/07/2026,306.0,312.4,304.1,311.85,8433000.0,,17457750.0,7759.0,5148.0
 nan ,ASHOKLEY  ,28/07/2026,154.29,155.5,153.03,155.32,,7701181750.0,49970000.0,9994.0,7284.0
FUTSTK    , ANGELONE   , 28/07/2026 ,310.05,312.35,304.6,305.5,9065000.0,2869807500.0,9322500.0,3729.0,3123.0
FUTSTK    , UNOMINDA   ,28/07/2026,1132.2,1166.0,,1162.9,1114300.0,1551029645.0,1347500.0,2450.0,2180.0
FUTSTK    ,BAJAJHLDNG,28/07/2026,10734.0,10846.0,10625.0,10818.0,,1216490400.0,113250.0,1510.0,1326.0
FUTSTK    , TRENT      ,29/09/2026,2899.7,2947.6,2899.7,2932.5,254475.0,232072785.0,79200.0,352.0,308.0
FUTSTK    ,FEDERALBNK,,356.0,357.5,353.9,356.05,12165000.0,7329709375.0,20615000.0,8246.0,6835.0
 FUTSTK     ,RBLBANK   ,28/07/2026,354.0,363.7,354.0,362.35,17618075.0,6799323618.75,18903950.0,,4545.0
FUTSTK    ,DIVISLAB  ,28/07/2026,7213.5,7462.0,7213.5,,1078200.0,,1171100.0,11711.0,8076.0
FUTSTK    ,INDIANB   ,28/07/2026,825.7,,825.55,,7151000.0,4679052450.0,5632000.0,5632.0,4647.0
 FUTSTK     , PERSISTENT ,,,5358.2,5229.9,5273.6,46125.0,137540037.5,26000.0,208.0,185.0
FUTSTK    ,EICHERMOT ,28/07/2026,7650.5,7842.5,,7773.0,895400.0,7423765200.0,958100.0,9581.0,8340.0
FUTSTK    , CROMPTON   ,25/08/2026,253.65,253.65,249.55,250.9,,4571743337.5,18210500.0,8470.0,5953.0
 nan ,LTM       ,28/07/2026,4132.4,4221.2,4116.4,4192.6,716850.0,4184510715.0,999900.0,6666.0,5714.0
, POWERGRID  , 28/07/2026 ,289.85,290.8,286.8,288.65,,4727697990.0,16395100.0,8629.0,
 FUTSTK     ,INDIGO    ,28/07/2026,5129.0,5248.5,5108.0,5233.5,1334250.0,8930198175.0,1720500.0,11470.0,8777.0
FUTSTK    ,M&M       ,25/08/2026,3207.0,3261.0,3190.0,3250.4,13623800.0,17992092680.0,5573600.0,27868.0,17793.0
FUTSTK    ,NATIONALUM,25/08/2026,347.7,348.65,340.05,341.25,35418750.0,4085989218.75,11876250.0,6334.0,4127.0
FUTSTK    ,GVT&D     ,29/09/2026,4212.0,4368.3,4198.0,4252.5,21000.0,19797437.5,4625.0,37.0,35.0
FUTSTK    ,,29/09/2026,1392.4,1407.6,1381.7,1406.3,131200.0,51981600.0,37200.0,93.0,51.0
 FUTSTK     ,PFC       ,,410.35,,410.35,420.1,28757300.0,8410318150.0,20160400.0,15508.0,10980.0
 FUTSTK     ,KFINTECH  ,25/08/2026,859.4,949.0,,937.0,3695525.0,6428958045.0,6962675.0,12109.0,
FUTSTK    , NAUKRI     ,,1193.15,1217.0,1186.7,1210.3,275550.0,46503792.5,38500.0,70.0,55.0
FUTSTK    , BIOCON     ,25/08/2026,436.0,,436.0,439.15,41932500.0,6537714750.0,14912500.0,,4523.0
FUTSTK    ,SUNPHARMA ,29/09/2026,1966.1,1993.0,1966.1,,2300550.0,52792950.0,26600.0,76.0,
FUTSTK    ,EXIDEIND  , 28/07/2026 ,,444.2,,426.95,13667400.0,2586295890.0,5956200.0,3309.0,3062.0
FUTSTK    ,ETERNAL   ,,283.3,298.0,283.3,,144268100.0,,71908525.0,29653.0,20238.0
FUTSTK    ,VEDL      ,29/09/2026,270.15,271.05,267.3,268.1,844100.0,44541627.5,165600.0,144.0,136.0
 FUTSTK     ,INDUSTOWER, 28/07/2026 ,393.8,397.7,384.05,388.25,39569200.0,9641909040.0,24634700.0,14491.0,8109.0
 FUTSTK     , ICICIGI    ,,1666.0,1699.5,1666.0,,,19742612.5,11700.0,36.0,33.0
FUTSTK    ,IDEA      ,25/08/2026,13.25,13.36,13.12,13.17,5033698350.0,20644755374.25,1561014000.0,21840.0,8911.0
FUTSTK    , 360ONE     ,28/07/2026,,1135.0,1097.5,1131.6,1449500.0,1285358750.0,,2284.0,1931.0
 FUTSTK     ,LTM       ,25/08/2026,4130.0,4244.0,4123.0,4217.6,,5444353830.0,1294800.0,8632.0,7152.0
FUTSTK    ,,25/08/2026,127.74,130.75,126.6,128.33,,20122180650.0,156444750.0,23177.0,18538.0
FUTSTK    ,DRREDDY   ,29/09/2026,1152.5,1153.9,1144.6,1150.2,471875.0,108489312.5,94375.0,151.0,140.0
FUTSTK    , nan , 25/08/2026 ,859.4,949.0,855.05,937.0,3695525.0,6428958045.0,6962675.0,12109.0,10701.0
 FUTSTK     ,MUTHOOTFIN,25/08/2026,3050.0,3080.4,3027.7,3046.4,5804700.0,6204779982.5,2028125.0,7375.0,5757.0
FUTSTK    , COFORGE    , 29/09/2026 ,1499.0,1539.7,1497.2,1530.4,245100.0,183044670.0,,253.0,
FUTSTK    ,ASIANPAINT,28/07/2026,2665.0,2725.9,2665.0,2710.0,2779750.0,10438810150.0,3848000.0,,9857.0
 FUTSTK     ,BDL       ,25/08/2026,1217.8,1228.0,1204.1,1224.7,6567525.0,4284323935.0,3519425.0,8281.0,7090.0
 FUTSTK     , LTF        ,28/07/2026,306.0,312.4,,311.85,8433000.0,5423528137.5,17457750.0,7759.0,5148.0
FUTSTK    ,IRFC      ,29/09/2026,86.85,87.43,86.85,87.05,5924100.0,109235955.5,,231.0,215.0
FUTSTK    , MAXHEALTH  , 25/08/2026 ,1101.4,1115.0,1091.9,1110.5,9399600.0,,3396750.0,6470.0,5580.0
FUTSTK    ,,29/09/2026,4174.1,4221.1,4158.7,4191.4,8700.0,33289560.0,7950.0,53.0,42.0
 FUTSTK     ,PIIND     , 28/07/2026 ,2754.1,2773.7,,2749.4,627725.0,,685300.0,3916.0,2703.0
,ZYDUSLIFE ,25/08/2026,1120.0,1132.6,1112.0,1115.5,9036000.0,3026350980.0,2708100.0,3009.0,2564.0
 FUTSTK     , 360ONE     ,25/08/2026,1123.4,1140.0,1107.1,1136.6,3917500.0,,1546000.0,3092.0,2582.0
,SIEMENS   ,25/08/2026,3697.2,3705.0,3653.1,3683.4,3321325.0,3958892927.5,1077650.0,6158.0,5527.0
 FUTSTK     ,NMDC      ,29/09/2026,84.0,,83.3,83.48,28397250.0,647864122.5,7735500.0,1146.0,1143.0
FUTSTK    ,BHEL      ,25/08/2026,421.5,424.0,415.85,418.9,72161250.0,12671419818.75,30295125.0,11541.0,7863.0
FUTSTK    , FORCEMOT   , 28/07/2026 ,17934.0,17934.0,17237.0,17281.0,47950.0,1731671200.0,99375.0,3975.0,2881.0
FUTSTK    ,,,116.63,116.63,114.39,115.94,3610950.0,,1018125.0,225.0,209.0
 FUTSTK     ,TIINDIA   ,25/08/2026,2791.8,2885.2,2776.5,2862.3,1820200.0,2306429800.0,806400.0,4032.0,3309.0
 FUTSTK     ,WAAREEENER,29/09/2026,2710.0,2746.2,2700.0,2735.8,131600.0,93544867.5,34300.0,,179.0
FUTSTK    ,HINDZINC  ,25/08/2026,541.0,543.05,531.0,532.15,23545725.0,5600496833.75,10470075.0,8547.0,5083.0
